intervalli,trapezi,simpson,gauss
152100,1.89906646310720059801909849595247962045792465668847e-08,1.00334529393289140144318122804052360948357713471464e-17,2.03029889309162172720013409492009567986160006919811e-26
152881,1.87971307737252958571977101013397078780883476343095e-08,9.82999315283133269450464619916448937651853183709555e-18,2.00960811770942790267803182327383213192910835508162e-26
153664,1.86060560265503558231464627526263763109866349376657e-08,9.63116311238017426166858417847611652118224928164828e-18,1.98918024669383824530801436521825183799345742386805e-26
154449,1.84174029890558158954172038925979317015536878584151e-08,9.43684607982903299131110020487512550982729501092753e-18,1.9690112815446631904007274873458385002433356659078e-26
155236,1.82311349226973659165678034780615133073658195732766e-08,9.24692850279604516844330846160773596227262498336131e-18,1.94909729453071499177038415850364783556507674381074e-26
156025,1.80472157375221441711556695701447707512130347132507e-08,9.06130000755870538680393095740208774187159122348008e-18,1.92943442726195443489721203747507084356254797205309e-26
156816,1.78656099791155123641554661752255426800187198155206e-08,8.87985321520418004019687502745588242428426874427334e-18,1.91001888929396578630450944945794304616368897510174e-26
157609,1.76862828158426289795871000476129292450207275992382e-08,8.70248373983234338755378969743237648511644292822265e-18,1.89084695676394874529434476980935869969482978346427e-26
158404,1.75092000263774419646371567338282615901806324041591e-08,8.52909001161523685333818247071157062891102007538397e-18,1.8719149710574385006122155162216473981843970109343e-26
159201,1.73343279875119243513796458557587170126545216764952e-08,8.35957327989585849142131253271497885221887737294321e-18,1.85321933750498666179481693816616050836655879615617e-26
160000,1.71616336622385730378587383017027150910624465996775e-08,8.19383744273276154889778096946543626031091085546274e-18,1.83475652410805685456509742342121454296281357964167e-26
160801,1.69910845880993816984180177397747711138023020986345e-08,8.03178905451299469222910972735284609750955053530237e-18,1.8165230602934091625899675225620650072250477677239e-26
161604,1.6822648865794683868590970606479361589211716499476e-08,7.8733371615880126447310746509029101358618827508843e-18,1.79851553569526738439769142260859577526593874163271e-26
162409,1.66562951480454418349135126149360918264070744348168e-08,7.718393314047620350590506056375892332791778456017e-18,1.78073059896458227375468650223261603376732733732958e-26
163216,1.64919926287027312306947347539302056846622834437384e-08,7.56687140708122750894689428571155054743781185791132e-18,1.76316495660472256314284886457055317323156553271607e-26
164025,1.63297110320983403650383631375914685465016005972127e-08,7.41868769658589554057192064768506949441133156565084e-18,1.74581537183294365132819949893257469951831648391256e-26
164836,1.61694206026305674583575860173375839156497588731853e-08,7.27376064591269595525528103973330997562635022680165e-18,1.72867866346700138491497899833375212124537711686658e-26
165649,1.60110920945794582817585244627454000771050281842087e-08,7.13201094500617524765309397660484315014187627126605e-18,1.71175170483629539718038419409895976429197157431648e-26
166464,1.58546967621458813530530363851714699421773030035389e-08,6.99336136221934737573563995467109852569783629957506e-18,1.69503142271694300174874184881407617831537669875291e-26
167281,1.57002063497089879766497654142535954330753592152537e-08,6.85773676670424369446422018359198914333462761363298e-18,1.67851479629020068959675192145073690857841921512558e-26
168100,1.55475930822967501709833743860347713972279521967829e-08,6.72506398500104067644412919846159824440125959839713e-18,1.6621988561236658607524437724277340855407335366446e-26
168921,1.53968296562644110434486201243800319592806290005681e-08,6.59527182642000069975498731393667664059838911264375e-18,1.64608068317470655161040404441567390026045597051716e-26
169744,1.52478892301758195823099268695861766883145572632596e-08,6.46829094413055228877356028508982433520434923581916e-18,1.63015740781558160928597681264413410035247799188026e-26
170569,1.51007454158827552665577493834610849875557160932316e-08,6.34405386329399113972289297867939566671863141619122e-18,1.61442620887972802964149024451908736713323320689207e-26
171396,1.49553722697974774726399189858996833834720831108946e-08,6.22249484639712408786302790668726907662928522124983e-18,1.59888431272870602884415432262294760215074585399399e-26
172225,1.48117442843538605016855469345297977104274248423059e-08,6.10354992391271459620460850287836955919676328899367e-18,1.58352899233930587241687457401051660793136333927049e-26
173056,1.46698363796525972785040040477678133800616731753405e-08,5.98715676363969465685760723600938804371092493257753e-18,1.56835756641033355314742764274388531305482815880395e-26
173889,1.45296238952860734966365148395173882427957527422543e-08,5.87325470368462082494875755465602448515902068450488e-18,1.55336739848860510194010763286906404069415180436892e-26
174724,1.43910825823386293106679772841874398426303179538395e-08,5.76178462558656142728140942954229319773565238577261e-18,1.53855589611369164533807521856573097236324366436164e-26
175561,1.42541885955580377128609409039737786591351762169572e-08,5.6526889894278841064638441169377745417199596037733e-18,1.52392050998096930123865759623552683104686996144095e-26
176400,1.41189184856941375774543306580849046396664724674687e-08,5.54591171053684082997342019794702330422423967791264e-18,1.5094587331225396411193812435229667811917257867346e-26
177241,1.3985249192000665110815265782525859859143179143919e-08,5.44139819654993296074643842103703742271692844323767e-18,1.4951681001055977533816231323688226377002960127759e-26
178084,1.38531580348964302039377769468921998473708777252217e-08,5.33909522749903694382226136466631224744398250644895e-18,1.48104618624783592834665418841533761424718944314404e-26
178929,1.37226227087820840373124025576168939210428760877783e-08,5.23895099466047719057182841477253519574615332143517e-18,1.46709060684948166081615424331916006282638876124284e-26
179776,1.35936212750088213256913440756227377291359975036948e-08,5.14091498384634653954243936725441543560980745211941e-18,1.45329901644157904042384603778432248099414335596521e-26
180625,1.34661321549954548975778307845935347903824349920922e-08,5.04493801588734240056786590624298162779245486795971e-18,1.43966910805013268243313756974731026603106593356873e-26
181476,1.33401341234903919643974980685019070631364533479442e-08,4.95097213295981664881625499874058625595031306885742e-18,1.42619861247574315105347997652530697319673821167933e-26
182329,1.32156063019751305275733865904893238027744287064583e-08,4.85897064056047145046023560640881166680325427190524e-18,1.41288529758837235234145653839232318757753303018225e-26
183184,1.30925281522059809758163728294301971439508478581554e-08,4.76888799671169521122511480116884374829394832525072e-18,1.39972696763688663262747050663208386933232714826028e-26
184041,1.29708794698908021150246852432936302750050710530374e-08,4.68067985529644006921567439798996709598680592573524e-18,1.38672146257303431920123861172386983242218310271425e-26
184900,1.28506403784976227219862026444614586774017055849244e-08,4.59430295799463004513200074917070642798596199335544e-18,1.37386665738952319047434602968382101504502905642632e-26
185761,1.27317913231920992909679234526137509918297139921272e-08,4.50971517885601548732874037182056103946837139028574e-18,1.36116046147187187053942163633923410867045981778038e-26
186624,1.26143130649008380173581363106991464288320027289263e-08,4.42687541882993743748358188893854299506960336868442e-18,1.34860081796371741524362401057467458950976614066728e-26
187489,1.24981866744976843007040185727821381033620571811332e-08,4.3457436514627333531324672941475085395666277954595e-18,1.33618570314526940063508095254931891065690681626034e-26
188356,1.23833935271101562145476217762311566074537794678413e-08,4.26628081989196376176103695929524396852219171539107e-18,1.32391312582460864674418781768538195006889816737159e-26
189225,1.22699152965432695441476360122413052475188891740706e-08,4.18844888356308166971586262633548335565888770707014e-18,1.31178112674153631672801298928200563383808191781406e-26
190096,1.21577339498180711952484438318317789309733559444585e-08,4.11221071756742517566879766169371661665263838315344e-18,1.29978777798368652982503213803408232746281255324552e-26
190969,1.20468317418222650853791684209342528360495950942494e-08,4.03753016028040910266868249549367653212514373948981e-18,1.28793118241462282252457113927295985197000275047889e-26
191844,1.19371912100703800997481047951482601641137689844431e-08,3.9643719149302076015962871191043582130754905098126e-18,1.27620947311364579183920207741037789286965734909554e-26
192721,1.18287951695709933808762924032181175942518466339474e-08,3.89270159806672577838763673267365476742993011468813e-18,1.26462081282704606337710525422854096401514472321709e-26
193600,1.17216267077985841772025014669098671353912607527347e-08,3.82248564325498288727819206592386245608733955128827e-18,1.25316339343054335065942245191776954576181406518025e-26
194481,1.16156691797676537518435802386122101770457784825673e-08,3.75369135029061552576126739654444721682781901899477e-18,1.24183543540265881625159739488494192911537472520289e-26
195364,1.15109062032068054977567125951481639092782360233158e-08,3.68628679091856478629967061899681104198853146323334e-18,1.23063518730877421504272501662999049325933503179325e-26
196249,1.14073216538305364674203506345678187941253676908154e-08,3.62024085871688911274558779969686102821684295531894e-18,1.21956092529563740051228187540682716173751339565648e-26
197136,1.13048996607065470500262438622299821508932685955061e-08,3.55552317674749456976981590726713797299855510345833e-18,1.20861095259607971100831244187371189948184029143927e-26
198025,1.12036246017164295618054093457848433190503746788009e-08,3.49210414803562982531425649663309838608012522735357e-18,1.19778359904371652970936667865884802251584485909153e-26
198916,1.11034810991076490988454478661934508958042003053635e-08,3.42995486506511142710092395334192652230675355228275e-18,1.18707722059740793368872035791676521736072143340704e-26
199809,1.10044540151347811785915495495861267447957190017481e-08,3.36904716078606795094006823007768360790364347088103e-18,1.17649019887526181883349433623820211997847043110541e-26
200704,1.09065284477880205068471103273142684698443415983956e-08,3.30935351987243309800960149342449528111882277944453e-18,1.16602094069796721264321931239436016149434387755759e-26
201601,1.08096897266070236909259310883784774090934256295691e-08,3.25084713019533063890647766030280035876242964108773e-18,1.15566787764125067035698484030264228346921811571791e-26
202500,1.07139234085781959148579062114736264614255868132537e-08,3.19350179576556607544752230581384065368225601404018e-18,1.1454294655972536955196923729763963290803057921569e-26
203401,1.06192152741135775362334388055264636082917646318277e-08,3.13729198861452609134452038532020857355526109303904e-18,1.13530418434463403795387134264859852422821572663077e-26
204304,1.0525551323109531292265249664971810450891144011016e-08,3.08219276334902102737830512989784982052570907168087e-18,1.12529053712719850398960612094684765868540092258651e-26
205209,1.04329177710834743497213862837871850109357913163429e-08,3.02817980938573745519057892650208643206646214252028e-18,1.11538705024087956943880574238827260687807274044775e-26
206116,1.03413010453869418332429962223535791047335849746118e-08,2.97522936705009330554950228983611763420535647825405e-18,1.1055922726288726187845177424825310897777190958936e-26
207025,1.02506877814933097518741284329524080560042520980586e-08,2.92331828011415327859596726573157933022214570082316e-18,1.09590477548475504788393159156289065642490884442822e-26
207936,1.01610648193585454460680907838223337259842411286158e-08,2.87242391337517876154738712036025236287708861990965e-18,1.08632315186341276554094700068550882399241933817722e-26
208849,1.00724191998533928276983520393731059507885456558937e-08,2.82252420545051463665664667791187184975026075927597e-18,1.07684601629960381487312721477572997917024518823529e-26
209764,9.98473816126543781345883423048271252777444039788186e-09,2.77359758777526800986262346110197808145295050022868e-18,1.06747200443399291166093972181544718210702293396746e-26
210681,9.89800913586953648635094054892096372573434853433689e-09,2.72562303761102147641501558835140344527392690806909e-18,1.05819977264649466691007960487315650289819351712142e-26
211600,9.81221974656512468870950311686220287091431783534491e-09,2.6785799984055774416556747161658647514412783908144e-18,1.04902799769676712767244216645721618624245007582052e-26
212521,9.72735780357896298055656286337275295008996128112094e-09,2.63244843297546542744391527017907562765342023701243e-18,1.03995537637170103665946050922633903725561367658667e-26
213444,9.64341130123190521531032441976582741216599351251265e-09,2.58720874517396021816041093949273511092041890821049e-18,1.03098062513975388015691136336637752472958371935597e-26
214369,9.56036841476831241654331306166580293013933079365766e-09,2.54284183321024630926145886982456930547158917223331e-18,1.02210247981198136794197145616040527833565045499441e-26
215296,9.4782174972467662093375465959564342357770436371552e-09,2.4993290125749747228725848408448460904456416328063e-18,1.01331969520962247095825458738481337752106611677145e-26
216225,9.39694707649076779184125321634435419282275537112102e-09,2.45665206946164189279504800374447025862372701167822e-18,1.00463104483809753499031753501084511423532092364638e-26
217156,9.31654585209813935018796911568150396269192886282814e-09,2.41479318490180698903933986795678699303133271279189e-18,9.96035320567282293986344515174040124585643160938052e-27
218089,9.23700269250787494559523686665261271261095269550269e-09,2.37373498825674989346211094840040797805989208036787e-18,9.8753133231792382742263287234454280910411602652133e-27
219024,9.15830663212321725814318540746141300912034501759513e-09,2.33346048251714233158940928640655578724804617909023e-18,9.79117907754067644530286468046780798394099280601775e-27
219961,9.0804468684897651787171659291799945092291206103134e-09,2.29395309783538351850355789631616023517267286558831e-18,9.70793891981368136587606212422906669951057138752093e-27
220900,9.00341275952744511952583450083043313208866745073465e-09,2.2551966179470173461324615152411946669995968324583e-18,9.62558147251157619027945380589223282183954197989521e-27
221841,8.92719382081520608450748244354803691887972649015372e-09,2.21717523371631716196485598131634455005959479383726e-18,9.54409552670152089963778455557756107765088390516434e-27
222784,8.85177972292732502325164606003249281352707208663053e-09,2.17987347063907975696408901067723520432459003881458e-18,9.46347003915674662961606930050270425143006580653675e-27
223729,8.77716028882023480465518315527914889870029538921838e-09,2.1432762423760540446648531125672024209880909514363e-18,9.38369412956280391535968971990528004169214683850135e-27
224676,8.70332549126881230771175954671741211003534490964738e-09,2.10736877929893180100979158106487973282789174352118e-18,9.3047570777766889282172614850707206936869486458088e-27
225625,8.63026545035108865437277340653280875878665908259843e-09,2.072136681988099348245998652175208743110930907753e-18,9.22664832113773800131951502658355625132555194404084e-27
226576,8.55797043098036752056684052708305140396649571141339e-09,2.03756585078569525084224003635370962732912927724746e-18,9.14935745182920630458415860093816388225697987578199e-27
227529,8.48643084048376077297003742271903048339917435253945e-09,2.00364253923591929943204105720543962809805037990885e-18,9.07287421428947145213180850804730158158376658739724e-27
228484,8.41563722622617340723719427081481834838800487459673e-09,1.97035328461094824382577881668587354168759022884156e-18,8.99718850267182712381204123281152477100416151383909e-27
229441,8.34558027327879192391902621357123573457656248383403e-09,1.93768496127367151265916449231212823084409236345499e-18,8.92229035835185547442551525905743904195891069541407e-27
230400,8.27625080213115188652526270514314951012892884560214e-09,1.90562471214405644127998709180749366032293941880383e-18,8.84816996748139020567137647929659187981100425973003e-27
231361,8.20763976644588147703001295178991685323418570902957e-09,1.87416000196570367826831175740020148922692859127891e-18,8.7748176585881047027568837922161720220235706439638e-27
232324,8.13973825085523841200137714936601414906743519606163e-09,1.84327854968194147132667563115626639288682292897848e-18,8.70222390021978160542583424898085451598934270444507e-27
233289,8.07253746879857762150425647210152420554715206981316e-09,1.81296838158901340961276236257446274310158236226399e-18,8.6303792986323416068950346064859666353976150655802e-27
234256,8.00602876039990663660029920661371996420337935901198e-09,1.78321776459276479587598214843606863700309259519935e-18,8.55927459552073016840229431910330666197713074310953e-27
235225,7.94020359038470469288668182487914702580435614430842e-09,1.75401525923259848999402940914269000933781676324772e-18,8.48890066579178121591450809586043022931636789992672e-27
236196,7.87505354603520014993062954098145543803334404832768e-09,1.72534965379110229989969052942902890560398173997609e-18,8.41924851537819676276332588301579171021898730193291e-27
237169,7.81057033518331896215550028590182886677410730674289e-09,1.69721001717414193623089158997608618041562490236458e-18,8.35030927909280079091779064666944407691865125380367e-27
238144,7.74674578424053462784604906605460585598657895880887e-09,1.66958563384717326780049253101237053271992005437995e-18,8.28207421852224463723548856450907315498435923942257e-27
239121,7.68357183626386730124812765364742364579296573889814e-09,1.64246605655799099246138336117301307715689273725433e-18,8.21453471995935958195342002076503523234499821853481e-27
240100,7.62104054905729658968890519732328998711348976246583e-09,1.61584104207477962370451518285976659721710745292696e-18,8.14768229237337033712536407088564917144178458036842e-27
241081,7.55914409330786898435966461252432053477252275447013e-09,1.58970060373910820154343486757160416366384904772824e-18,8.08150856541720069457448695501653845071811361925535e-27
242064,7.4978747507557969006907722160045051661374187863466e-09,1.56403494798200466860349337981141239698230995680647e-18,8.01600528747111972776153541891351179579011895605834e-27
243049,7.43722491239786194260802789796683396916919149616329e-09,1.53883452669578614418019377607826305389181937889976e-18,7.95116432372199366099627434364548308303471585469028e-27
244036,7.37718707672345026459509468050072081715375941895255e-09,1.51408997450559817161869554453612506227043187727967e-18,7.88697765427742483355181086829365939670941683406177e-27
245025,7.31775384798256279631417788229629195035137351404744e-09,1.48979216094960173149867395289712763019116764880998e-18,7.82343737231407510607943026572317433372248806362264e-27
246016,7.25891793448515762619363169915559452856361412420417e-09,1.46593212848450658549705564172458239530401581578913e-18,7.76053568225948659256856470139373611504359713744272e-27
247009,7.20067214693119602224312583466755235215941138130757e-09,1.44250114446450492825226238821970205598279472715104e-18,7.69826489800672776296618835203223197372660760974455e-27
248004,7.14300939677077740950829986428241886919580369528444e-09,1.41949063986035125995666087325702850969793242651799e-18,7.63661744116120775919528704791548925918227026147904e-27
249001,7.08592269459376213287671079491079071515097343156357e-09,1.39689226102824265937471015852256609181638293274334e-18,7.57558583931901621015384434389352269617966737843564e-27
250000,7.02940514854829401999754835585686766944744165217517e-09,1.37469780912296051286571719728332883165129759157157e-18,7.51516272437615992853067181938399148520872749780512e-27
251001,6.97344996278764763024160157782869062089688291441736e-09,1.35289929164865281748645653003049271196985385471099e-18,7.45534083086808163288282034414199558509685383915454e-27
252004,6.91805043594483764003533762935020492698952924795372e-09,1.33148886254745960741254760623063103033777940982733e-18,7.39611299433885927107308432398393572820407372696632e-27
253009,6.86319995963444008045812119594824207317238413367801e-09,1.31045887352485716856445906011141382766027207018404e-18,7.33747214973949763431589814244665472713370970759391e-27
254016,6.80889201698108711738006894758360401243072443564104e-09,1.28980181479604279035728132488859225259158031442103e-18,7.27941132985473675294232921611022864185320394564929e-27
255025,6.75512018117410875511287840458774350356228229824236e-09,1.26951036617915773352499432296752185351110323910045e-18,7.22192366375781406355939161387162293689698580747321e-27
256036,6.70187811404780625881412246742563603618360018007332e-09,1.24957733848251139823665770914546876450044420847372e-18,7.16500237529262954031463805710385554453444669475873e-27
257049,6.64915956468685323579381888269080433549191921050142e-09,1.22999572435961253482654711819118546647052578502984e-18,7.10864078158277489803914105717622978767535014396269e-27
258064,6.59695836805633119829324710394202341257349382746896e-09,1.21075864032107122614971832514312243698059661440672e-18,7.05283229156689960947815204799491971599477245060608e-27
259081,6.54526844365591705692419824981581440999189888626952e-09,1.19185937734593914296924756493192566916205987822796e-18,6.99757040455989783977503860258970508068136035830182e-27
260100,6.49408379419775037127336481150426462704973667928051e-09,1.17329134350284283881975905324046194367703492953984e-18,6.94284870883941149580106235731002080865503316290255e-27
261121,6.44339850430751831851507030540852039092154247620119e-09,1.15504811431266659660257465956803587017035990154597e-18,6.88866088025715542258182735612112218077071471667679e-27
262144,6.3932067392483062383872649674603288296312331086268e-09,1.13712337596414517608574262217676120940235435042136e-18,6.83500068087458136053713432170698761290270803158364e-27
263169,6.34350274366677127955455279221388648526271401425739e-09,1.11951097542341955221967680600335458162682674386587e-18,6.78186195762240761192190994070721579163655067007728e-27
264196,6.29428084036120611402934017554378105119035789956727e-09,1.10220486422995399930854407179991231467785092005795e-18,6.72923864098355145895549198279788188920919038263406e-27
265225,6.24553542907106890861159050155266557237725660681813e-09,1.08519914834895818272580556166540430069098775413404e-18,6.6771247436990112357097986120324619936141145208151e-27
266256,6.197260985287564750749500059520779614320733186962e-09,1.06848803253409469650356180375014841440996989343506e-18,6.62551435949625458678494819072220937727803188439312e-27
267289,6.14945205908487252617926338141722923367447087966633e-09,1.0520658699191927710912664724597781892574085026254e-18,6.57440166183967885386581348832653958632698328957691e-27
268324,6.1021032739716198423890678967106565546613756607699e-09,1.0359271069347803280394359524051633530873226504394e-18,6.52378090270271872200240988594075407618692105384655e-27
269361,6.05520932576221699044732273253205038254404264834729e-09,1.02006633263591708628096503217519359379909152487884e-18,6.4736464113611852363185282516680928804570991923206e-27
270400,6.00876498146766914297837123666711620549129448265359e-09,1.00447822416012193433535222914243430876881317717338e-18,6.42399259320742907210852202328130136398296318365e-27
271441,5.96276507820549400286867322762483008517924609362869e-09,9.89157595788528392892417835377602594879825075687944e-19,6.3748139285849295120720147019385229576685771117161e-27
272484,5.91720452212837995032220102460879820853692321508027e-09,9.74099344933285567992934722245928269203451228938167e-19,6.32610497164291895876341082619092575554497287068295e-27
273529,5.87207828737122738971019822721377368192402422930139e-09,9.59298500929588562771223527552183285834855028031266e-19,6.27786034921066099306683718085345815326756526377019e-27
274576,5.82738141501622347671078780654870153380494645934267e-09,9.44750171541111271566505278670506338521616497303457e-19,6.23007475969100798538715330593408728169100654222594e-27
275625,5.78310901207560771482358961607728234783360465983505e-09,9.30449591480790110005084815784817922362605856054839e-19,6.18274297197287207988756495497335607690221456445147e-27
276676,5.73925625049179305267438974582956348681559026434615e-09,9.16392069423301127015701236553390008351967595012825e-19,6.13585982436225100799531920496924407727145730728401e-27
277729,5.6958183661545140936845881570116757938453790783911e-09,9.02573036252778907368539368992023052262038446248643e-19,6.08942022353145764991115438194438356317627901072347e-27
278784,5.65279065793468085165110214888346811509065838613857e-09,8.88987992571780491478366954803091680224257722599644e-19,6.04341914348620955625222077840581983860786011869987e-27
279841,5.61016848673462315344101658840307363214255261565572e-09,8.75632556674403959409244910595986431913702600885826e-19,5.99785162455024177037634779737063196788740302089521e-27
280900,5.56794727455441730712583764786736805159105540816688e-09,8.62502412541588928671806356327445414315541345102782e-19,5.95271277236711325941291673889994851941532898787225e-27
281961,5.5261225035739930241377863846630574255456008110129e-09,8.4959335753836251635557641956317096875716957461214e-19,5.90799775691888407249122772569518574753839167142939e-27
283024,5.48468971525072481100378426341696029826524619334816e-09,8.36901250885712107784414252401025288562891616479457e-19,5.86370181156134700193704225051704471482901175840619e-27
284089,5.44364450943221813338652451880972613405277556782663e-09,8.24422061080931385055245658646653720449463883761878e-19,5.81982023207550403102764819607136594975645913074921e-27
285156,5.40298254348400660593007391742866903306926697548394e-09,8.12151814836666909454437435324856561547081332836334e-19,5.77634837573498421388363729964266185267522484955481e-27
286225,5.3626995314318822790750320302268699445962121281438e-09,8.00086644223564886283592815792401673419357459022278e-19,5.73328166038910585276523221537519057560250131530345e-27
287296,5.32279124311858678179452420653866500711529479881062e-09,7.88222736067440082757055812406516141794653031643231e-19,5.6906155635612919188740397718135472189701491974567e-27
288369,5.28325350337459664024266425341715334616724934254306e-09,7.76556378813636077373609952544965482875285013381525e-19,5.64834562156255360808965385490958684078091263251543e-27
289444,5.24408219120274152965567400782463696828302174770739e-09,7.65083912373594266135281216146750190825936618087128e-19,5.60646742861976273615971428543197646465575290787677e-27
290521,5.20527323897639953347756458877112412978184912120964e-09,7.53801774710537552956808535377195840848653554750948e-19,5.56497663601843936189240358706141823170400386650419e-27
291600,5.16682263165101868249522884438081448277725250802657e-09,7.42706452127029731473834936535949351779514262464797e-19,5.5238689512597865849702591238387205350391241572733e-27
292681,5.12872640598871913058523937952065537487775436281341e-09,7.3179452557177587555067921539564302988180011309207e-19,5.4831401372317099001319651879228070351634206288444e-27
293764,5.09098064979573529524714090898541451491057277367115e-09,7.21062621360059205136640680751634100587615066576497e-19,5.44278601139356380459509047376923490453274332048056e-27
294849,5.0535815011724621531053985861619375811205736719124e-09,7.1050745720162173346412203942107034680122429560548e-19,5.40280244497437355358256604098799130249420477803247e-27
295936,5.01652514777587463561546879476656004036673184575824e-09,7.00125793346147753878954449163884785616842204622949e-19,5.36318536218428504246054418907204427510873627091229e-27
297025,4.97980782609409372085286106631662585305827202326613e-09,6.89914478332346433990147789856751566809369070790773e-19,5.32393073943900076601511587872115856258181344487826e-27
298116,4.94342582073287736597666924326044303737560474095022e-09,6.79870400550919157995413352837949600957182501995552e-19,5.28503460459696466844061922682218815052381596967097e-27
299209,4.90737546371381887415670029999744810960286333730167e-09,6.69990533715112513657362267762679682123074216262183e-19,5.24649303620906345426572037316026308846906435002115e-27
300304,4.87165313378403964179030478911025475621363360868016e-09,6.60271888833861698530513444495895816890955534655583e-19,5.20830216278061658322206496391408522385378353871025e-27
301401,4.83625525573716748900572606606557445204401445216309e-09,6.50711559404218457425973078982482291642913842888562e-19,5.17045816204543172341704806960797161132629756740042e-27
302500,4.8011782997453959409894049822694451477927493704686e-09,6.41306673787605367282413656853952930951054029592652e-19,5.13295726025170688949782878459312974423523915927112e-27
303601,4.76641878070242390176470894982585081334260845355419e-09,6.32054440124649436914010074723065916283299626939695e-19,5.09579573145956484811824124714703416439432768065169e-27
304704,4.73197325757707914781337864998196062930314635694987e-09,6.22952099107713032643150856980257893337298570597422e-19,5.05896989685000963421490804833744535679268942859046e-27
305809,4.69783833277743296843934605018986581513328028604896e-09,6.13996968618780689987909402764548041283512845034465e-19,5.0224761240450991905774850287732539140394823446618e-27
306916,4.66401065152521709504603035916902037074968772535808e-09,6.05186396891652394788029897554170206189253027552521e-19,4.98631082643913222211860427125733349971289942425196e-27
308025,4.63048690124035779450053995850535075246235269676594e-09,5.96517806873639277709688209855241815920168026979269e-19,4.95047046254065134721549111500476999832964350490228e-27
309136,4.5972638109354456544097596806929022461228403903737e-09,5.87988649771014546219592070956787013402955342764344e-19,4.91495153532506853355833854682994522312200372050293e-27
310249,4.5643381506199631623043582764742667619177867425159e-09,5.79596449135373698067044108962411309466072172312944e-19,4.87975059159772262709984528324156095126861009699313e-27
311364,4.53170673071409567824078667600387810069212472112474e-09,5.7133875478613819218857739938921392365214200803405e-19,4.84486422136718252190534726491646859494779919384132e-27
312481,4.49936640147195482296628415906762369937265048702636e-09,5.63213186622528151063290069233383533563894038530824e-19,4.81028905722861317785448814286890805475709990124484e-27
313600,4.4673140524140466532813682819041200816118210704712e-09,5.55217388917104411440358362554389187778903004542311e-19,4.77602177375702527409678217283355261639992105638297e-27
314721,4.43554661176882027426870993807837628645149901761528e-09,5.47349073854386878176377648689684172745561871629455e-19,4.74205908691023279072199410364707975355337892223713e-27
315844,4.40406104592313574628514346516954976924941149763649e-09,5.39605976189602422812709191787753761897475957606572e-19,4.70839775344134624103436547529540166114315040085163e-27
316969,4.37285435888149328464240705973821640067154676863329e-09,5.31985896515060562113640720901414000892633883030488e-19,4.6750345703206326338360183601310768842097063470996e-27
318096,4.34192359173386882329982674720549692490195459822336e-09,5.24486656278448256702030091130530617868543607552825e-19,4.64196637416657653090548096951621906358258968952196e-27
319225,4.31126582213200402218757936602167998742960557744529e-09,5.17106140778146845451217987891981920971926273074401e-19,4.60919004068597978103689763868577077152058902893789e-27
320356,4.28087816377400174246370790344614874198674883724127e-09,5.09842254535580590880016666160926480640255020115718e-19,4.57670248412294066017847532669302637783196823936807e-27
321489,4.2507577658970808965363025838873090124121022444107e-09,5.02692964020725207704427510637219698492983792573606e-19,4.54450065671655622893018347565177913951648717049435e-27
322624,4.22090181277834740147303224598282672208101111490915e-09,4.95656253373175432222722407438278552676095117440026e-19,4.51258154816719473544753908717548852797481937084411e-27
323761,4.19130752324344072685752415676399146134177812234667e-09,4.88730166859156415894191517753407076755312789723572e-19,4.4809421851111878451301258299658589024897310949692e-27
324900,4.16197215018291823258605425836928837649043744941345e-09,4.81912764936127062487652298536733465135304041340242e-19,4.44957963060379536979371991829993824095229469389587e-27
326041,4.1328929800762421398457163297594412414584946059941e-09,4.75202166442661367706399692873687701513166693558556e-19,4.41849098361029799974163499348172282740841425176907e-27
327184,4.10406733252323657086162823663722833027567533311029e-09,4.68596505001549146319884516830956007713182087511746e-19,4.3876733785050763136378874471065290959517956211299e-27
328329,4.07549255978288463119943452352432453761357699814498e-09,4.62093970943965416355564984308876746214615548258772e-19,4.3571239845785370546822815458067016378935739288057e-27
329476,4.04716604631933799368350900622895593465003493971663e-09,4.55692768046168782141562291835490562135229448426514e-19,4.32684000555175031860317481469627775565672439984045e-27
330625,4.01908520835501387653427790636976544094982246278245e-09,4.49391155189423495245790681963865503065688901045955e-19,4.29681867909866390069340796319860000873939200480352e-27
331776,3.99124749343065669130447130125272686647744314350019e-09,4.43187403425528500598093049927606448796825426338604e-19,4.26705727637576359676363919299801934286371966423713e-27
332929,3.96365037997224396974018497863171931293074427463001e-09,4.37079837373999145405943699643485971591186516562822e-19,4.23755310155905074768995027816175159228882137539687e-27
334084,3.93629137686461846391726123290486956847388476022046e-09,4.31066792611787046830206658226500716119514361165367e-19,4.20830349138821076037458309975290140472889308538303e-27
335241,3.90916802303173055198879841054577884534718724631951e-09,4.25146656809266835477495582654651639398431444996221e-19,4.1793058147178487305769215878682406369528263623991e-27
336400,3.8822778870233772736816452689957372689804453703379e-09,4.19317827439628858525126007067856323162739005957125e-19,4.15055747207567063633540383746336821698070383222016e-27
337561,3.85561856660832646632921595597330548689460046431882e-09,4.13578752655251089909055495024223928588955771736932e-19,4.1220558952274908656918452537734808622396203703482e-27
338724,3.82918768837371657473083396354586698984004464206764e-09,4.07927889312363519072784609705733735784244027492654e-19,4.09379854674894909022315083024552889779549198489725e-27
339889,3.80298290733062476746594351543560008228889381674097e-09,4.0236374358941667346753720147871140224770352266334e-19,4.0657829196038216975313081575708457646296255563184e-27
